order code,active date,amt,price,Customer,market,vertical
ORD084728959,2022-11-20,59.227382277665,8.69722950908696,CC1079214,US,Logistic
ORD267637334,2023-11-22,49.8533347326084,8.89450368392222,CC1079214,US,Logistic
ORD354140446,2023-11-13,90.9473321076216,8.92865648754191,CC1079214,US,Logistic
ORD947941986,2023-11-24,47.4782288350297,9.13892563081317,CC1079214,US,Logistic
ORD305850058,2022-05-27,1.42028873146683,8.85781164859253,CC1079214,US,Logistic
ORD800238667,2022-04-22,61.1798734946222,8.86701741750451,CC1079214,US,Logistic
ORD190474823,2023-05-09,45.5534884250672,9.25934670350944,CC1079214,US,Logistic
ORD183838375,2023-11-02,17.7059808990548,9.04117216168446,CC1079214,US,Logistic
ORD329894333,2022-09-23,91.1058217281693,8.79000314875767,CC1079214,US,Logistic
ORD063286690,2023-01-28,67.28698865745,8.96642933113555,CC1079214,US,Logistic
ORD746084701,2022-11-23,92.5553679034793,8.65362215078404,CC1079214,US,Logistic
ORD827793933,2022-01-22,99.28136407412,8.6400721501991,CC1079214,US,Logistic
ORD933834433,2022-05-16,75.2052703709339,8.64678519978631,CC1079214,US,Logistic
ORD105962611,2023-11-14,47.301934971717,9.1611933101449,CC1079214,US,Logistic
ORD481949036,2023-12-18,76.1161377868297,9.14249027284121,CC1079214,US,Logistic
ORD275390247,2022-12-09,8.27563798995101,8.83611946081124,CC1079214,US,Logistic
ORD007656309,2023-10-15,23.9372991029876,8.88262133360598,CC1079214,US,Logistic
ORD945975443,2023-10-25,81.759272274807,9.10428381577621,CC1079214,US,Logistic
ORD604205670,2022-07-02,96.2978713103296,8.83889323692251,CC1079214,US,Logistic
ORD617297836,2023-01-12,83.8749435280808,8.93028509767103,CC1079214,US,Logistic
ORD904494421,2023-03-17,12.780094819296,8.96755976325251,CC1079214,US,Logistic
ORD993103572,2023-08-29,74.1194857063255,8.95284576064687,CC1079214,US,Logistic
ORD906078607,2023-07-27,30.1234382310016,9.13285966611854,CC1079214,US,Logistic
ORD383865211,2023-05-30,15.9870953364284,9.03091383173586,CC1079214,US,Logistic
ORD829216608,2022-07-13,0.674116818140236,8.88341687745542,CC1079214,US,Logistic
ORD725577244,2023-03-26,7.48740324234464,9.12149592878566,CC1079214,US,Logistic
ORD872686133,2023-05-21,43.7646610543569,9.17716876810264,CC1079214,US,Logistic
ORD971170546,2023-06-15,40.7208000265586,8.9541977535189,CC1079214,US,Logistic
ORD657395566,2023-09-20,21.7484083271415,8.90216912296054,CC1079214,US,Logistic
ORD980972474,2023-06-14,97.833260112365,9.12040821565873,CC1079214,US,Logistic
ORD611193304,2023-05-20,16.5215187494859,9.27778733652267,CC1079214,US,Logistic
ORD836967104,2022-04-05,54.6345269802654,9.03760934729135,CC1079214,US,Logistic
ORD104529824,2023-04-21,65.8992398107736,9.15977841312587,CC1079214,US,Logistic
ORD637530069,2022-08-26,44.7351510119452,8.90466415528586,CC1079214,US,Logistic
ORD376750160,2022-12-22,65.2776647492489,8.93440268444713,CC1079214,US,Logistic
ORD568779081,2023-05-04,20.4636812805617,8.95914633278746,CC1079214,US,Logistic
ORD280084052,2022-02-17,4.26356306848902,8.96187903241753,CC1079214,US,Logistic
ORD387359858,2022-06-12,55.7671914200765,8.74162187969891,CC1079214,US,Logistic
ORD460558412,2023-10-05,50.4617471248174,9.2258986642285,CC9794582,ML,Education
ORD144064846,2021-08-12,42.9097840309412,8.62507717883629,CC9794582,ML,Education
ORD915447322,2023-04-24,45.1921080143817,9.18115855742916,CC9794582,ML,Education
ORD398110725,2022-07-24,51.5483761812837,9.05058567976743,CC9794582,ML,Education
ORD385094979,2021-12-18,55.5466557761759,8.53399485019818,CC9794582,ML,Education
ORD254718003,2023-01-18,1.11407398478382,9.24011525953128,CC9794582,ML,Education
ORD394039942,2022-06-19,6.66542210524087,8.97352872359072,CC9794582,ML,Education
ORD893372915,2023-03-29,82.7259020781954,8.87451078784098,CC9794582,ML,Education
ORD585378545,2021-09-16,86.8560916049036,8.81188841743498,CC9794582,ML,Education
ORD378647782,2022-01-23,38.5174604349796,8.84117538180889,CC9794582,ML,Education
ORD514892950,2022-11-01,24.2654251138409,8.69085787321991,CC9794582,ML,Education
ORD192998620,2021-10-11,20.0557741680426,8.69875512717962,CC9794582,ML,Education
ORD304669044,2022-04-08,22.97994422181,9.04412711769475,CC9794582,ML,Education
ORD837469881,2022-03-02,4.31075484718068,8.74268851619949,CC9794582,ML,Education
ORD481902101,2023-10-19,50.4386611418581,9.09169385241745,CC9794582,ML,Education
ORD209868022,2021-08-07,88.7483031986614,8.736428000291,CC9794582,ML,Education
ORD141814651,2022-04-21,5.06892191086457,8.9252914993454,CC9794582,ML,Education
ORD127641251,2022-09-26,65.3666896375889,9.01931601746254,CC9794582,ML,Education
ORD714501015,2023-04-19,83.9286327168846,8.87251883661414,CC9794582,ML,Education
ORD123462778,2023-09-27,4.64302696338663,8.95034184405197,CC9794582,ML,Education
ORD768389706,2021-08-16,14.7355935208447,8.6943125593681,CC9794582,ML,Education
ORD835113226,2022-11-17,39.234403106354,8.73435765146339,CC9794582,ML,Education
ORD778360106,2021-08-07,9.31906906090364,8.68943518895872,CC9794582,ML,Education
ORD439656522,2023-03-14,18.9918432010403,9.02120830106771,CC9794582,ML,Education
ORD796814668,2021-11-25,24.9095348932615,8.58528483293387,CC9794582,ML,Education
ORD445226529,2022-02-11,30.3239574239539,9.03543187522141,CC9794582,ML,Education
ORD537054287,2023-02-14,97.5315137073032,8.89555027128131,CC9794582,ML,Education
ORD628944682,2021-09-09,71.3048764877938,8.55086171487097,CC9794582,ML,Education
ORD040088064,2023-08-11,83.8819644284273,8.91550012425961,CC9794582,ML,Education
ORD171662579,2022-12-03,3.9298312542314,9.03695919970907,CC9794582,ML,Education
ORD297769813,2023-11-01,41.4462244,9.13584743397725,CC9794582,ML,Education
ORD472170080,2022-04-09,19.8746614567868,8.65932548999551,CC9794582,ML,Education
ORD580717591,2023-12-05,79.385087364393,9.15439098192621,CC9794582,ML,Education
ORD604138003,2022-07-20,79.0991334219679,8.65602175666289,CC9794582,ML,Education
ORD522160469,2022-12-28,37.9454383470768,8.88433962261417,CC9794582,ML,Education
ORD161787717,2023-10-17,16.2407818619373,8.9844403457303,CC9794582,ML,Education
ORD845475236,2022-05-02,23.3528973282719,8.63662395516248,CC9794582,ML,Education
ORD227708324,2023-07-20,55.452627784606,9.22326891883838,CC9794582,ML,Education
ORD729206934,2021-10-15,80.6301919826976,8.59966148701432,CC9794582,ML,Education
ORD380198359,2023-12-05,0.325316027745698,8.94870236191867,CC9794582,ML,Education
ORD289310680,2021-10-23,31.0006297120548,8.77656109147992,CC9794582,ML,Education
ORD370751709,2023-02-09,43.8932647598418,8.94594838781536,CC9794582,ML,Education
ORD080467182,2022-02-19,2.92216892234851,8.67049154529718,CC9794582,ML,Education
ORD811015053,2021-12-04,9.641554244659,8.64941574284628,CC9794582,ML,Education
ORD133715670,2023-02-03,64.1866630385197,9.19976340794674,CC9794582,ML,Education
ORD934754505,2022-08-31,26.3894595695972,8.7719957653942,CC9794582,ML,Education
ORD802081668,2023-08-23,52.6430375917341,9.03868706339172,CC9794582,ML,Education
ORD844302664,2023-06-05,8.3804258100627,9.15571196299285,CC9794582,ML,Education
ORD131044424,2022-07-26,93.4220617208677,8.71443717500069,CC9794582,ML,Education
ORD915024666,2020-08-14,14.9025030146391,8.25244568934824,CC5865783,US,Education
ORD662808273,2020-09-16,97.9877284665126,8.46832204177426,CC5865783,US,Education
ORD610302395,2020-09-17,40.3292103382172,8.43252620895135,CC5865783,US,Education
ORD891724073,2020-08-20,32.0089529932083,8.48019105517624,CC5865783,US,Education
ORD572143226,2020-08-12,68.1733705706034,8.53767201820443,CC5865783,US,Education
ORD861945132,2020-08-02,41.2377806857466,8.28103318079042,CC5865783,US,Education
ORD256663740,2020-10-09,53.019088995597,8.49578913462064,CC5865783,US,Education
ORD327975728,2020-07-31,62.7905705963551,8.47076967700964,CC5865783,US,Education
ORD405715283,2020-07-31,51.0199500129742,8.29525636323593,CC5865783,US,Education
ORD485270774,2020-08-14,9.69937912230388,8.59932696295484,CC5865783,US,Education
ORD211471018,2020-10-13,44.9890866565713,8.40057393503591,CC5865783,US,Education
ORD596921401,2020-10-01,94.801742522933,8.32615854252173,CC5865783,US,Education
ORD830028724,2020-08-17,66.7533211249377,8.32695728156115,CC5865783,US,Education
ORD654353939,2020-10-06,78.8125761866272,8.58073916227852,CC5865783,US,Education
ORD519644700,2020-09-07,41.834278029779,8.38539272906422,CC5865783,US,Education
ORD134656395,2020-10-17,97.2129446623201,8.38168130148893,CC5865783,US,Education
ORD296886654,2020-08-14,95.6283165391172,8.58598266374632,CC5865783,US,Education
ORD043130147,2020-09-28,63.590597909918,8.36670931144096,CC5865783,US,Education
ORD660669078,2020-08-06,75.822553079632,8.45730637037214,CC5865783,US,Education
ORD821943682,2020-10-15,45.273076207698,8.43070750125954,CC5865783,US,Education
ORD682366656,2020-09-03,2.64699266457274,8.41663955036098,CC5865783,US,Education
ORD955487037,2020-09-10,23.2152712610652,8.31201408651408,CC5865783,US,Education
ORD944703498,2020-10-13,6.90199303435421,8.44357549829024,CC5865783,US,Education
ORD828099135,2020-07-31,19.6704199661375,8.46053342806631,CC5865783,US,Education
ORD801117447,2020-08-01,89.9287665512925,8.40281542285627,CC5865783,US,Education
ORD453103715,2020-08-16,26.1710249319413,8.34986556234723,CC5865783,US,Education
ORD021574161,2020-08-29,44.2437908339604,8.51176066921367,CC5865783,US,Education
ORD817333447,2020-08-18,21.6648319715691,8.32784043206097,CC5865783,US,Education
ORD722578133,2020-07-30,36.8324095762903,8.30817601707858,CC5865783,US,Education
ORD788146493,2020-08-20,25.9442329351918,8.37050746807189,CC5865783,US,Education
ORD202813369,2020-09-06,3.63877665902602,8.59914152259417,CC5865783,US,Education
ORD144718962,2020-09-09,40.7832145039894,8.40442035929326,CC5865783,US,Education
ORD252102136,2020-09-18,89.9127696494639,8.34055821247883,CC5865783,US,Education
ORD110625423,2020-09-16,12.992195766978,8.50436584175818,CC5865783,US,Education
ORD530785880,2020-09-04,86.416515681751,8.41106713978449,CC5865783,US,Education
ORD108313042,2020-09-17,74.1170549894401,8.45576473185643,CC5865783,US,Education
ORD387199919,2020-09-05,16.4043831895203,8.23097976810481,CC5865783,US,Education
ORD338950112,2020-08-27,90.2490277361799,8.34386481593298,CC5865783,US,Education
ORD820042470,2020-08-25,13.2235102721575,8.23570205537099,CC5865783,US,Education
ORD338603342,2020-10-08,3.07326689074863,8.25807461391127,CC5865783,US,Education
ORD241441058,2020-09-04,76.9734356789765,8.2204601587069,CC5865783,US,Education
ORD925368326,2020-08-14,62.0618239922219,8.55242409314804,CC5865783,US,Education
ORD899681016,2020-09-22,30.2902305338965,8.20839400804853,CC5865783,US,Education
ORD298687251,2020-09-06,14.7273313028569,8.30469934121568,CC5865783,US,Education
ORD370639042,2020-08-03,20.3983690679918,8.40791840619397,CC5865783,US,Education
ORD225600837,2020-09-04,96.728141831341,8.22997573318098,CC5865783,US,Education
ORD177580525,2020-08-20,42.5403513449331,8.3079633641803,CC5865783,US,Education
ORD152625936,2020-08-08,56.6610641326471,8.37879895682311,CC5865783,US,Education
ORD755316208,2020-10-01,97.8469964757996,8.3702601808483,CC5865783,US,Education
ORD142879291,2020-09-02,32.4962250264358,8.50331127636204,CC5865783,US,Education
ORD312446088,2020-09-13,25.9774687327015,8.53853625695362,CC5865783,US,Education
ORD120643633,2020-09-19,92.5634716939337,8.28626063639048,CC5865783,US,Education
ORD057704498,2020-08-24,2.41955611951101,8.31951436019953,CC5865783,US,Education
ORD131191261,2020-09-22,35.1968932987477,8.5531304877609,CC5865783,US,Education
ORD280604905,2020-09-30,87.6068880417083,8.4280232235511,CC5865783,US,Education
ORD973801920,2020-08-11,21.5313824052507,8.4640615341514,CC5865783,US,Education
ORD117654349,2020-09-23,47.9161991575838,8.56111423720711,CC5865783,US,Education
ORD026068221,2020-09-15,71.1943672396534,8.52940118058679,CC5865783,US,Education
ORD315552225,2020-08-02,88.3464781551499,8.37800659763934,CC5865783,US,Education
ORD812968716,2020-08-15,38.2887487542186,8.48954965286468,CC5865783,US,Education
ORD061212200,2020-08-03,50.887331952011,8.4468016551996,CC5865783,US,Education
ORD348435370,2020-10-15,28.808972522738,8.34402435862033,CC5865783,US,Education
ORD096993878,2020-08-01,12.8189000334287,8.25309564371044,CC5865783,US,Education
ORD175230446,2020-09-21,7.28663771274054e-02,8.4918411704432,CC5865783,US,Education
ORD285076751,2020-09-19,29.2579310531213,8.23462901011738,CC5865783,US,Education
ORD533357258,2020-08-13,44.566388527105,8.24745547839434,CC5865783,US,Education
ORD100977957,2020-09-19,90.3122758107257,8.28577904150753,CC5865783,US,Education
ORD373001842,2020-09-15,66.5418249970797,8.47318086115239,CC5865783,US,Education
ORD032296963,2020-10-01,43.3045778820929,8.5493492298031,CC5865783,US,Education
ORD088907100,2020-07-31,10.910276754254,8.61308014952104,CC5865783,US,Education
ORD530892728,2020-08-28,90.7720540668399,8.26794014420677,CC5865783,US,Education
ORD462076812,2020-08-06,75.1453777679124,8.43617425200439,CC5865783,US,Education
ORD990804607,2020-09-08,76.2972373828549,8.27877941280832,CC5865783,US,Education
ORD353761039,2020-10-15,50.3993562240551,8.26345847891415,CC5865783,US,Education
ORD309205939,2020-10-17,95.6041568501026,8.55922297874701,CC5865783,US,Education
ORD706401878,2020-08-09,41.9141796927322,8.30710520018183,CC5865783,US,Education
ORD780760080,2020-10-01,45.73360735127,8.37297911857673,CC5865783,US,Education
ORD892183073,2020-09-23,6.4421395241733,8.50221121021381,CC5865783,US,Education
ORD057621135,2020-09-02,61.225765435504,8.35950410705454,CC5865783,US,Education
ORD765761802,2020-09-16,55.5056751066901,8.50950800030754,CC5865783,US,Education
ORD470549867,2020-08-02,2.00786349935448,8.55674906219378,CC5865783,US,Education
ORD368093977,2020-08-19,67.5452975492062,8.22758136354746,CC5865783,US,Education
ORD877578078,2020-10-13,69.3929901982007,8.37527678995211,CC5865783,US,Education
ORD829098228,2020-10-16,27.7511125859892,8.48709985201649,CC5865783,US,Education
ORD826524978,2020-08-17,13.188511594593,8.46860412798604,CC5865783,US,Education
ORD621922291,2020-10-08,6.26228537274749,8.48640630891426,CC5865783,US,Education
ORD854797785,2020-08-15,62.4128101370786,8.33395622429984,CC5865783,US,Education
ORD050057819,2020-09-23,12.7880505392951,8.56736107066759,CC5865783,US,Education
ORD082147200,2020-09-27,81.9861547221997,8.55201041211768,CC5865783,US,Education
ORD493825080,2020-10-08,19.2058692631768,8.23140276659827,CC5865783,US,Education
ORD385751250,2020-08-22,1.13902611082909,8.27933669928934,CC5865783,US,Education
ORD007619863,2020-10-04,39.7877439121227,8.38723285662492,CC5865783,US,Education
ORD278438619,2020-10-17,51.535592543317,8.52609434637202,CC5865783,US,Education
ORD234904787,2020-09-13,99.3063440182325,8.28998172915868,CC5865783,US,Education
ORD991609882,2020-09-05,89.6692260685967,8.36704682893762,CC5865783,US,Education
ORD528986022,2020-08-24,0.128580405113903,8.31163444872918,CC5865783,US,Education
ORD770417992,2022-03-09,33.3507274889176,8.66730689932056,CC0897520,JP,Education
ORD194866468,2022-03-06,66.7419604187754,8.92250442013052,CC0897520,JP,Education
ORD180558234,2023-03-05,42.9441158909465,9.12978074568636,CC0897520,JP,Education
ORD328410164,2021-06-15,43.116599431196,8.81810299398523,CC0897520,JP,Education
ORD249463701,2022-11-09,65.6757971497854,8.91659892167557,CC0897520,JP,Education
ORD787004450,2021-06-27,31.8866678167954,8.65462197430481,CC0897520,JP,Education
ORD607997817,2022-09-05,62.4058338391065,8.92692044670204,CC0897520,JP,Education
ORD078129128,2023-02-06,27.6426501196594,8.99850786526196,CC0897520,JP,Education
ORD254018984,2021-06-02,64.6615577264284,8.51311222122352,CC0897520,JP,Education
ORD995775151,2023-01-27,51.7897162274672,9.10963202060587,CC0897520,JP,Education
ORD150558251,2022-04-14,15.8635813635183,9.00905686478255,CC0897520,JP,Education
ORD958449474,2022-12-16,16.0128376138837,9.03908933835426,CC0897520,JP,Education
ORD206790771,2022-10-10,64.9630715865281,8.94491378642315,CC0897520,JP,Education
ORD367424720,2023-02-11,89.1384126288194,9.20479744226265,CC0897520,JP,Education
ORD146188264,2021-11-08,59.2999120866553,8.5206918038699,CC0897520,JP,Education
ORD493595164,2022-01-31,46.7079654829171,8.72673919051295,CC0897520,JP,Education
ORD518825533,2021-07-04,77.0459060608185,8.5454903724176,CC0897520,JP,Education
ORD918203160,2021-06-14,23.2267431074254,8.54848357074371,CC0897520,JP,Education
ORD898838061,2022-05-04,7.84005681094597,8.99134391420732,CC0897520,JP,Education
ORD973691738,2022-09-19,30.9841141410235,9.03238030365858,CC0897520,JP,Education
ORD290499450,2021-09-06,34.1632857862898,8.70723283389345,CC0897520,JP,Education
ORD527457655,2022-01-23,60.4982545456979,8.80841509690766,CC0897520,JP,Education
ORD482426594,2021-09-02,24.2546060277198,8.43753736875386,CC0897520,JP,Education
ORD431398196,2022-01-06,15.7547342195483,8.6386782438798,CC0897520,JP,Education
ORD895895146,2021-08-21,37.531072786664,8.60188423731442,CC0897520,JP,Education
ORD301380705,2022-09-07,39.4508319266787,8.70191932662515,CC0897520,JP,Education
ORD625817711,2022-10-27,27.3545940627807,8.82513415864191,CC0897520,JP,Education
ORD295200574,2022-03-02,85.9013226974512,8.94927858147977,CC0897520,JP,Education
ORD238365974,2021-12-24,23.7855720905986,8.45807746610394,CC0897520,JP,Education
ORD525054746,2021-09-07,88.940155890035,8.60334395093217,CC0897520,JP,Education
ORD590342644,2021-08-24,97.2614779753472,8.42031347388921,CC0897520,JP,Education
ORD627799957,2021-09-13,2.34342513045899,8.78502535596555,CC0897520,JP,Education
ORD275916621,2023-01-12,9.02842298158136,9.0333994108209,CC0897520,JP,Education
ORD865783341,2021-10-29,82.5981061259667,8.68944925081365,CC0897520,JP,Education
ORD253071428,2021-11-11,42.6674994406604,8.58064407625611,CC0897520,JP,Education
ORD509136505,2021-07-25,41.6162452891654,8.65354387609935,CC0897520,JP,Education
ORD298894179,2023-02-16,34.6559700041852,9.20191664789464,CC0897520,JP,Education
ORD971633296,2021-11-21,37.7084373097432,8.70930145943386,CC0897520,JP,Education
ORD153465848,2023-04-17,77.8854640168288,9.10244950981851,CC0897520,JP,Education
ORD475729468,2021-12-13,35.6796324792409,8.60817520838301,CC0897520,JP,Education
ORD443673284,2023-05-10,50.6316262282087,8.99768427348019,CC0897520,JP,Education
ORD465520062,2022-06-29,36.8166942982315,8.92381221274207,CC0897520,JP,Education
ORD840353842,2023-04-25,10.3170353920418,9.14396688296876,CC0897520,JP,Education
ORD584305253,2022-01-17,55.5286746012816,8.64022118254856,CC0897520,JP,Education
ORD820745564,2023-04-04,96.9366895,8.89508765700297,CC0897520,JP,Education
ORD837018169,2021-11-06,31.4443142154517,8.58838313198911,CC0897520,JP,Education
ORD966904377,2022-09-06,3.05534749911233,8.96086959058511,CC0897520,JP,Education
ORD988130737,2021-12-17,82.5624783427101,8.72047611068493,CC0897520,JP,Education
ORD677745630,2022-01-15,90.4064240643309,8.66134963921124,CC0897520,JP,Education
ORD466551870,2023-01-18,80.7004385580966,9.20731969781238,CC0897520,JP,Education
ORD305775771,2023-05-28,11.860663370534,9.22468731412092,CC0897520,JP,Education
ORD169443891,2023-01-20,39.714928064194,8.89159288734484,CC0897520,JP,Education
ORD834634716,2022-06-16,63.4234439508778,8.93839378780294,CC6699220,JP,Education
ORD374103876,2022-12-11,13.0221617118059,8.91274500048396,CC6699220,JP,Education
ORD404909773,2022-11-15,31.642060621676,8.659547533574,CC6699220,JP,Education
ORD585166027,2021-12-11,0.418440452862312,8.79616787592117,CC6699220,JP,Education
ORD987053925,2020-11-06,55.6886015548082,8.36961510539339,CC6699220,JP,Education
ORD417426758,2021-07-19,74.8374540785984,8.57787624733198,CC6699220,JP,Education
ORD521514233,2023-09-28,36.6834822828763,8.87179793696575,CC6699220,JP,Education
ORD110504227,2022-07-14,83.0728688841857,8.97755467524058,CC6699220,JP,Education
ORD263995682,2023-11-02,62.1574493006235,9.18808195449686,CC6699220,JP,Education
ORD681952471,2020-11-18,8.78668819571319,8.59433147332658,CC6699220,JP,Education
ORD380296912,2022-11-20,84.2833485475741,8.84292862472109,CC6699220,JP,Education
ORD875218217,2023-07-23,86.8075919535715,9.02273306653374,CC6699220,JP,Education
ORD008437158,2021-04-30,85.5318216791404,8.6032082658196,CC6699220,JP,Education
ORD838189538,2021-01-21,89.650616260317,8.45038517448429,CC6699220,JP,Education
ORD188722590,2022-08-10,33.6294642999608,8.91110424000852,CC6699220,JP,Education
ORD194354059,2021-08-31,91.3851924136727,8.56424048810315,CC6699220,JP,Education
ORD607984710,2021-01-07,77.1044156194102,8.46551935729471,CC6699220,JP,Education
ORD471213838,2023-12-11,59.3671035602932,9.0284713476394,CC6699220,JP,Education
ORD148601104,2020-10-28,48.4323470507009,8.42780121261205,CC6699220,JP,Education
ORD521534666,2023-06-17,90.2651520902221,9.2763258235969,CC6699220,JP,Education
ORD023970248,2020-10-04,97.2027633648871,8.56603885855042,CC6699220,JP,Education
ORD375197535,2023-08-24,64.6420527586238,9.21756611975101,CC6699220,JP,Education
ORD165817985,2023-04-09,30.3619871985515,8.96163846660019,CC6699220,JP,Education
ORD109180584,2021-10-31,36.7557758651162,8.67806520063104,CC6699220,JP,Education
ORD646554301,2022-10-12,66.1894138596614,8.95182943811552,CC6699220,JP,Education
ORD042431592,2022-02-28,17.6240461623288,8.87738362723218,CC6699220,JP,Education
ORD388126373,2023-08-29,30.303613377711,9.05251468691021,CC6699220,JP,Education
ORD171880683,2022-01-14,1.82811590047137,8.68329034141,CC6699220,JP,Education
ORD999587964,2022-09-05,29.8221372358632,8.8367664422765,CC6699220,JP,Education
ORD686928437,2023-01-30,97.4402809693085,9.17743809967339,CC6699220,JP,Education
ORD036013439,2023-07-17,23.9550939922137,9.19087373981143,CC6699220,JP,Education
ORD730150772,2021-06-13,91.6673302406129,8.43938896683219,CC6699220,JP,Education
ORD836719824,2023-08-08,72.2832156247561,9.19278889563112,CC6699220,JP,Education
ORD781578642,2023-04-27,82.9814199257449,9.17024568253737,CC6699220,JP,Education
ORD997465864,2023-01-27,19.2179176574005,8.94898731332795,CC6699220,JP,Education
ORD731128117,2021-05-08,42.2937210659064,8.60744678433109,CC6699220,JP,Education
ORD513934209,2022-11-11,64.4329901960073,8.7961166634312,CC6699220,JP,Education
ORD888050139,2021-02-06,56.652693219534,8.83262201605296,CC6699220,JP,Education
ORD363943329,2020-11-09,45.416435456964,8.32846229634295,CC6699220,JP,Education
ORD013574450,2020-12-16,75.3532748316642,8.42968203018917,CC6699220,JP,Education
ORD320056866,2021-05-14,27.7424769830216,8.4861645323368,CC6699220,JP,Education
ORD404923048,2022-10-08,37.927343124923,8.69696356161743,CC6699220,JP,Education
ORD359612284,2023-06-12,96.7562545691719,9.02756176598037,CC6699220,JP,Education
ORD683319601,2022-03-17,5.07158336140504,8.65774974222923,CC6699220,JP,Education
ORD646537247,2023-02-16,84.1579222435016,9.14150344433199,CC6699220,JP,Education
ORD653449218,2023-06-13,19.4056411023369,9.21987104528158,CC6699220,JP,Education
ORD438883144,2020-11-18,23.859235573226,8.60638045571988,CC6699220,JP,Education
ORD658438518,2020-11-15,67.1636765531051,8.40181585489782,CC6699220,JP,Education
ORD891318336,2021-09-09,24.2206158197818,8.71568108682476,CC6699220,JP,Education
ORD460653875,2022-07-29,27.4917885824466,8.89715304216239,CC6699220,JP,Education
ORD627508831,2022-01-23,86.6380753270058,8.97065733367192,CC6699220,JP,Education
ORD763858188,2020-09-16,48.4232410011791,8.33856835936492,CC6699220,JP,Education
ORD483811526,2022-09-11,51.0388680018236,8.89927243274699,CC6699220,JP,Education
ORD250310356,2023-10-12,98.5183940049049,8.91345540663869,CC6699220,JP,Education
ORD920847456,2021-08-12,35.8697204515367,8.82260774918739,CC6699220,JP,Education
ORD693961239,2023-11-01,4.87692762848443e-02,9.14717645803484,CC6699220,JP,Education
